run_id,os,cpu,physical_cores,system_ram_gb,gpu,GPU_ram_mb,cuda_version,training_type,game_name,batch_size,learning_rate,buffer_size,beta,epsilon,lambd,num_epoch,learning_rate_schedule,normalize,hidden_units,num_layers,vis_encode_type,reward_extrinsic_gamma,reward_extrinsic_strength,keep_checkpoints,max_steps,time_horizon,summary_freq
20251204-100559,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Crawler,512,0.000237,10240,0.002096,0.271,0.932,3,linear,False,32,3,simple,,,5,500000,128,12000
20251204-101708,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Crawler,4096,9.4e-05,327680,0.00154,0.251,0.939,8,constant,True,32,2,simple,,,5,1000000,64,12000
20251204-104229,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Crawler,4096,0.000158,327680,0.005236,0.286,0.937,4,linear,True,512,3,simple,,,5,500000,128,12000
20251204-105510,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,GridFoodCollector,2048,0.000123,163840,0.001002,0.27,0.904,8,constant,True,256,1,simple,,,5,100000,256,12000
20251204-105830,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,GridFoodCollector,4096,0.000175,163840,0.004808,0.122,0.926,8,constant,False,128,1,simple,,,5,2000000,2048,12000
20251204-182329,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,GridFoodCollector,1024,0.000278,20480,0.00478,0.256,0.929,10,linear,True,64,1,simple,,,5,100000,64,12000
20251204-183100,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,GridFoodCollector,1024,0.000272,20480,0.005136,0.132,0.905,10,linear,False,32,1,simple,,,5,500000,2048,12000
20251204-191223,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,GridFoodCollector,2048,0.000278,163840,0.002713,0.289,0.911,8,constant,False,256,1,simple,,,5,500000,512,12000
20251204-194311,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Hallway,4096,0.000186,327680,0.001857,0.291,0.932,4,linear,False,128,1,simple,,,5,500000,64,12000
20251204-201125,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Hallway,1024,0.00012,40960,0.007972,0.27,0.922,3,linear,True,64,1,simple,,,5,250000,64,12000
20251204-220108,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Hallway,1024,0.000235,40960,0.004777,0.253,0.905,10,constant,True,64,1,simple,,,5,100000,1024,12000
20251204-220300,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Hallway,1024,0.00015,81920,0.00244,0.218,0.903,3,linear,True,128,3,simple,,,5,500000,1024,12000
20251204-221022,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Hallway,512,3.4e-05,40960,0.006609,0.129,0.931,8,linear,True,512,1,simple,,,5,250000,512,12000
20251204-221443,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,PushBlock,1024,0.000186,40960,0.0058,0.143,0.902,8,linear,True,512,3,simple,,,5,100000,2048,12000
20251204-221724,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,PushBlock,4096,4.2e-05,327680,0.00388,0.128,0.926,8,linear,True,256,2,simple,,,5,500000,1024,12000
20251204-222823,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,PushBlock,512,3.9e-05,20480,0.001118,0.29,0.901,10,constant,False,32,1,simple,,,5,1000000,512,12000
20251204-225151,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,PushBlock,512,4.5e-05,40960,0.003288,0.123,0.928,10,constant,False,64,2,simple,,,5,100000,64,12000
20251204-225403,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,PushBlock,512,0.00017,20480,0.003397,0.271,0.931,10,linear,False,128,1,simple,,,5,2000000,1024,12000
20251204-234349,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Pyramids,2048,0.000127,81920,0.005948,0.252,0.949,4,constant,False,32,3,simple,,,5,500000,2048,12000
20251205-093729,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Pyramids,512,0.000118,10240,0.000385,0.142,0.907,8,linear,False,512,3,simple,,,5,500000,64,12000
20251205-102133,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Pyramids,2048,0.000146,81920,0.007115,0.117,0.901,10,linear,False,512,1,simple,,,5,1000000,1024,12000
20251205-104806,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Pyramids,4096,0.000206,327680,0.00829,0.286,0.935,10,linear,False,64,2,simple,,,5,500000,128,12000
20251205-110012,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Pyramids,1024,0.000264,40960,0.004975,0.142,0.945,10,linear,True,256,2,simple,,,5,100000,2048,12000
20251205-110307,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Sorter,2048,0.000153,81920,0.0066,0.189,0.906,10,constant,False,256,2,simple,,,5,1000000,1024,12000
20251205-122613,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Sorter,512,0.000237,10240,0.006541,0.21,0.91,8,linear,False,256,3,simple,,,5,500000,128,12000
20251205-130848,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Sorter,4096,0.00021,327680,0.004104,0.262,0.941,4,linear,False,512,2,simple,,,5,1000000,128,12000
20251205-141141,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Sorter,2048,0.000135,163840,0.003629,0.248,0.909,4,linear,False,32,2,simple,,,5,1000000,256,12000
20251205-150547,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Sorter,2048,0.000253,81920,0.007213,0.23,0.925,10,linear,True,64,1,simple,,,5,1000000,2048,12000
20251205-162739,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Walker,4096,0.000159,327680,0.00239,0.274,0.917,4,linear,False,256,3,simple,,,5,100000,128,12000
20251205-163030,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Walker,1024,3.1e-05,81920,0.002154,0.15,0.92,5,constant,False,512,1,simple,,,5,500000,256,12000
20251205-214607,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Walker,512,0.000255,10240,0.007711,0.148,0.916,5,linear,False,256,1,simple,,,5,2000000,1024,12000
20251205-224534,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Walker,4096,4.5e-05,163840,0.007837,0.249,0.916,10,constant,False,32,3,simple,,,5,1000000,1024,12000
20251205-231901,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Walker,1024,3.8e-05,40960,0.002118,0.293,0.928,4,constant,False,256,3,simple,,,5,1000000,2048,12000
20251206-002706,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Worm,4096,0.000239,81920,0.006642,0.235,0.92,3,constant,True,256,1,simple,,,5,100000,2048,12000
20251206-002843,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Worm,1024,0.000186,20480,0.005977,0.109,0.91,3,constant,False,256,1,simple,,,5,500000,1024,12000
20251206-003556,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Worm,512,0.000105,20480,0.002304,0.3,0.911,8,linear,False,512,2,simple,,,5,250000,2048,12000
20251206-004026,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Worm,2048,0.000295,81920,0.006165,0.177,0.948,10,constant,False,256,1,simple,,,5,250000,64,12000
20251206-004441,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Worm,2048,3.9e-05,163840,0.006314,0.147,0.931,10,constant,False,512,3,simple,,,5,100000,256,12000
20251206-004608,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,sac,3DBall,512,0.000261,50000,,,,,constant,True,64,2,simple,,,5,2000000,128,10000
20251206-223313,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,sac,3DBall,1024,0.000243,50000,,,,,constant,True,128,3,simple,,,5,250000,1024,25000
20251206-232447,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,sac,3DBall,128,0.000176,200000,,,,,constant,False,512,3,simple,,,5,2000000,1024,25000
20251207-115503,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,sac,3DBall,512,0.000126,500000,,,,,constant,True,256,1,simple,,,5,250000,512,25000
20251207-121404,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,sac,3DBall,256,0.000286,500000,,,,,constant,True,64,1,simple,,,5,250000,2048,25000
20251207-122623,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,sac,3DBallHard,128,4e-05,500000,,,,,constant,False,128,3,simple,,,5,1000000,256,25000
20251207-133609,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,sac,3DBallHard,512,0.00021,500000,,,,,constant,True,256,2,simple,,,5,500000,1024,50000
20251207-151005,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,sac,3DBallHard,1024,0.000213,100000,,,,,constant,True,32,2,simple,,,5,100000,128,25000
20251207-152357,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,sac,3DBallHard,128,0.000169,200000,,,,,constant,False,256,2,simple,,,5,2000000,256,50000
20251207-201929,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,sac,3DBallHard,512,4.3e-05,100000,,,,,constant,True,64,3,simple,,,5,1000000,256,25000
20251207-215032,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,sac,Crawler,512,3.3e-05,500000,,,,,constant,False,64,3,simple,,,5,250000,64,50000
20251207-222055,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,sac,Crawler,256,0.000177,200000,,,,,constant,False,128,3,simple,,,5,250000,128,25000
20251207-225038,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,sac,Crawler,1024,6e-05,50000,,,,,constant,False,512,1,simple,,,5,1000000,512,25000
20251208-155120,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,sac,Crawler,128,0.000104,500000,,,,,constant,True,256,2,simple,,,5,2000000,2048,50000
20251208-192006,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,sac,Crawler,1024,0.00014,200000,,,,,constant,True,256,2,simple,,,5,100000,512,25000
20251125-133528,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,3.2e-05,20480,0.008328,0.211,0.939,8,linear,True,32,2,simple,,,5,100000,256,12000
20251125-133647,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000144,40960,0.004578,0.157,0.948,3,constant,True,32,3,simple,,,5,500000,256,12000
20251125-134106,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,6.2e-05,163840,0.000441,0.214,0.918,4,linear,False,256,3,simple,,,5,1000000,2048,12000
20251125-135114,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.00027,163840,0.009338,0.284,0.941,5,constant,False,64,1,simple,,,5,500000,128,12000
20251125-135648,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.000116,163840,0.007948,0.213,0.915,10,constant,True,32,3,simple,,,5,250000,128,12000
20251125-135946,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000196,40960,0.001918,0.208,0.907,8,linear,True,128,1,simple,,,5,2000000,1024,12000
20251125-142107,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000154,20480,0.007982,0.123,0.923,10,linear,False,64,3,simple,,,5,500000,1024,12000
20251125-142746,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000136,81920,0.008917,0.14,0.917,8,constant,True,512,3,simple,,,5,1000000,2048,12000
20251125-144409,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,2.9e-05,40960,0.00084,0.225,0.919,10,linear,True,32,2,simple,,,5,100000,256,12000
20251125-144533,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000259,40960,0.008583,0.249,0.928,4,constant,False,256,2,simple,,,5,2000000,64,12000
20251125-150317,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,1.6e-05,163840,0.001242,0.125,0.936,5,linear,True,256,2,simple,,,5,250000,2048,12000
20251125-150540,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.000276,81920,0.000921,0.12,0.907,8,constant,False,512,1,simple,,,5,250000,256,12000
20251125-150842,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000105,20480,0.006129,0.128,0.944,4,linear,False,32,1,simple,,,5,2000000,64,12000
20251125-152506,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000122,40960,0.003488,0.133,0.938,10,constant,True,256,2,simple,,,5,100000,2048,12000
20251125-152630,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000205,20480,0.003381,0.183,0.95,5,constant,True,512,3,simple,,,5,2000000,256,12000
20251125-154920,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000137,40960,0.004273,0.151,0.947,8,constant,False,32,2,simple,,,5,2000000,1024,12000
20251125-161020,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,4.9e-05,81920,0.00966,0.12,0.944,8,linear,False,64,1,simple,,,5,500000,2048,12000
20251125-161632,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,6.3e-05,40960,0.005097,0.195,0.915,3,constant,False,512,1,simple,,,5,250000,64,12000
20251125-161853,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.000138,163840,0.00797,0.158,0.91,3,constant,True,256,2,simple,,,5,2000000,256,12000
20251125-163953,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,6.6e-05,40960,0.005609,0.194,0.933,5,linear,True,128,3,simple,,,5,500000,512,12000
20251125-164552,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.00024,163840,0.008713,0.254,0.936,8,linear,False,128,2,simple,,,5,1000000,1024,12000
20251125-165747,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000283,81920,0.009334,0.233,0.913,8,linear,False,128,3,simple,,,5,500000,128,12000
20251125-170415,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000245,40960,0.006296,0.275,0.929,8,linear,False,64,3,simple,,,5,1000000,512,12000
20251125-171524,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,1.8e-05,40960,0.008319,0.249,0.918,10,linear,False,256,3,simple,,,5,1000000,1024,12000
20251125-173007,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,4e-05,20480,0.008364,0.293,0.906,8,linear,True,64,3,simple,,,5,250000,256,12000
20251125-173320,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000206,20480,0.004054,0.223,0.92,10,constant,False,256,3,simple,,,5,100000,64,12000
20251125-173453,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000147,40960,0.00827,0.209,0.916,8,linear,True,256,2,simple,,,5,2000000,256,12000
20251125-175811,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,9.3e-05,40960,0.004927,0.299,0.916,4,linear,True,32,3,simple,,,5,2000000,2048,12000
20251125-181507,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000215,20480,0.003937,0.29,0.942,10,constant,True,512,2,simple,,,5,100000,64,12000
20251125-181647,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000195,20480,0.006642,0.256,0.936,8,linear,False,64,3,simple,,,5,2000000,2048,12000
20251125-183934,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,6.9e-05,81920,0.00186,0.183,0.933,4,linear,True,256,1,simple,,,5,250000,1024,12000
20251125-184207,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000267,163840,0.003995,0.216,0.923,5,constant,True,64,2,simple,,,5,100000,64,12000
20251125-184300,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000248,40960,0.003932,0.172,0.912,10,linear,True,32,1,simple,,,5,100000,128,12000
20251125-184424,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,8.8e-05,40960,0.001842,0.282,0.904,8,linear,False,32,2,simple,,,5,250000,512,12000
20251125-184732,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.000154,81920,0.008742,0.131,0.927,5,linear,False,512,2,simple,,,5,1000000,64,12000
20251125-185916,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000147,81920,0.00363,0.268,0.915,4,linear,False,256,3,simple,,,5,2000000,64,12000
20251125-191804,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,7.9e-05,81920,0.00857,0.155,0.902,3,constant,False,64,3,simple,,,5,2000000,512,12000
20251125-193434,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,1.7e-05,10240,0.001977,0.294,0.942,8,linear,False,32,2,simple,,,5,250000,128,12000
20251125-193747,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.00011,81920,0.000207,0.292,0.913,8,linear,True,32,2,simple,,,5,100000,1024,12000
20251125-193904,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000255,81920,0.002203,0.246,0.906,10,constant,True,128,3,simple,,,5,100000,2048,12000
20251125-194032,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.000127,81920,0.008001,0.28,0.92,3,constant,False,512,3,simple,,,5,2000000,512,12000
20251125-200018,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000179,40960,0.002002,0.299,0.941,4,constant,True,128,1,simple,,,5,250000,128,12000
20251125-200249,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000271,81920,0.006469,0.203,0.909,5,constant,True,64,3,simple,,,5,1000000,128,12000
20251125-201253,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000201,20480,0.004013,0.2,0.949,10,linear,False,64,2,simple,,,5,1000000,512,12000
20251125-202546,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.000171,81920,0.000605,0.143,0.92,8,constant,True,64,3,simple,,,5,500000,1024,12000
20251125-203209,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000166,81920,0.008622,0.177,0.909,3,linear,False,512,1,simple,,,5,100000,2048,12000
20251125-203314,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000216,81920,0.004348,0.238,0.943,8,constant,False,32,2,simple,,,5,100000,2048,12000
20251125-203435,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000281,40960,0.000439,0.226,0.903,10,constant,True,128,3,simple,,,5,2000000,256,12000
20251125-210746,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.000141,327680,0.007872,0.108,0.921,4,constant,True,512,1,simple,,,5,250000,256,12000
20251125-211008,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,5.1e-05,40960,0.00942,0.135,0.927,5,constant,True,256,1,simple,,,5,100000,256,12000
20251125-211127,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,5.4e-05,163840,0.00579,0.288,0.913,4,linear,False,256,1,simple,,,5,1000000,256,12000
20251125-212338,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,8.2e-05,10240,0.00994,0.252,0.945,8,constant,False,512,3,simple,,,5,500000,2048,12000
20251125-213345,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,2.6e-05,20480,0.001499,0.29,0.919,8,constant,True,64,3,simple,,,5,500000,512,12000
20251125-214135,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,9.2e-05,81920,0.005066,0.265,0.947,5,constant,False,128,1,simple,,,5,250000,512,12000
20251125-214509,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000152,163840,0.000357,0.245,0.935,10,constant,False,512,2,simple,,,5,1000000,512,12000
20251125-220618,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000118,10240,0.009034,0.15,0.912,3,constant,False,128,1,simple,,,5,250000,64,12000
20251125-220930,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000197,20480,0.005226,0.262,0.901,8,linear,True,32,2,simple,,,5,2000000,512,12000
