episode,step,agent_id,observation,continuous_action,discrete_action,reward,done,action
7,12,5,"[0.0259088184684515, 0.041722699999809265, 0.4393104612827301, 3.19711971282959, 0.9358692169189453, -0.19203194975852966, -1.9432640075683594, 0.7914629578590393]","[-0.11323439329862595, 0.7363348603248596]",[],0.1,False,
7,12,6,"[-0.1898505985736847, -0.16457805037498474, -0.1779489517211914, 3.0809621810913086, -1.7674610614776611, 1.2446784973144531, -2.237135887145996, -1.163996934890747]","[-0.894294023513794, 0.7726391553878784]",[],0.1,False,
7,12,7,"[-0.19437789916992188, 0.01517189759761095, 1.292165756225586, 2.7626242637634277, -1.4706923961639404, 1.4477200508117676, -0.5650894641876221, -0.7389794588088989]","[-0.5528399348258972, -0.1849147230386734]",[],0.1,False,
7,12,8,"[-0.11406631767749786, 0.01720806583762169, 1.3092007637023926, 2.7940452098846436, -0.4222903251647949, 0.41823944449424744, -0.12309347093105316, 0.6720918416976929]","[0.3306986391544342, -0.3581754267215729]",[],0.1,False,
7,12,9,"[-0.17616277933120728, -0.11602689325809479, 1.0917022228240967, 2.9697232246398926, 0.0038938522338867188, 1.7999054193496704, -2.609912157058716, -1.3557618856430054]","[0.2241927683353424, 0.0319712795317173]",[],0.1,False,
7,12,10,"[-0.2625720202922821, 0.243618443608284, 0.865717887878418, 2.603776454925537, 1.3988628387451172, 1.6269135475158691, -2.2225048542022705, 1.8744243383407593]","[0.6635941863059998, 0.7440635561943054]",[],0.1,False,
7,12,11,"[-0.12208957970142365, 0.13655859231948853, 2.3130970001220703, 1.9557232856750488, 2.2779412269592285, 2.5079262256622314, -1.1903883218765259, 1.8990724086761475]","[-0.18234576284885406, 0.7124887704849243]",[],0.1,False,
7,13,0,"[0.026038382202386856, -0.15258561074733734, 1.4009170532226562, 3.4979283809661865, 0.9155435562133789, 0.13868899643421173, 0.6488091945648193, 2.019296169281006]","[-0.5504600405693054, -0.8198326826095581]",[],0.1,False,
7,13,1,"[-0.04862866923213005, -0.03109915740787983, 0.5139122009277344, 2.9314160346984863, -0.5796384811401367, 1.8799917697906494, -0.1951797902584076, -0.25217515230178833]","[0.9828532934188843, 0.9714215993881226]",[],0.1,False,
7,13,2,"[0.1230834349989891, -0.09555725008249283, -0.003849029541015625, 3.024232864379883, -0.6143546104431152, 0.09764458239078522, 0.004189848899841309, -0.10316448658704758]","[0.6989412903785706, 0.7439776062965393]",[],0.1,False,
7,13,3,"[-0.11910827457904816, 0.050416458398103714, 1.288975715637207, 2.55557918548584, 2.100522518157959, 3.014423131942749, -0.8570830821990967, 1.173607349395752]","[-0.2137153595685959, -0.857586145401001]",[],0.1,False,
7,13,4,"[-0.03867027536034584, 0.10021939873695374, 2.3632750511169434, 3.0784406661987305, 0.8053746223449707, 1.4098035097122192, -2.000068187713623, -0.03888127952814102]","[0.05402986332774162, 0.6773271560668945]",[],0.1,False,
7,13,5,"[0.015639005228877068, 0.10571800172328949, 0.42010733485221863, 2.9439334869384766, 1.0150146484375, -0.19203194975852966, -2.9242634773254395, 0.7914629578590393]","[0.6690579652786255, 0.20695066452026367]",[],0.1,False,
7,13,6,"[-0.2644049823284149, -0.09915298223495483, 0.0779581069946289, 3.084658622741699, -1.9400296211242676, 1.7047230005264282, -1.3266087770462036, -1.3603515625]","[-0.7060552835464478, 0.1472712606191635]",[],0.1,False,
7,13,7,"[-0.24178557097911835, 0.0004933977616019547, 1.4471315145492554, 2.6602401733398438, -1.547271728515625, 1.5443466901779175, -1.4286226034164429, -0.7662867307662964]","[0.3335946202278137, -0.9971450567245483]",[],0.1,False,
7,13,8,"[-0.08577930182218552, -0.014294383116066456, 1.3627281188964844, 2.7983129024505615, -0.3550076484680176, 0.56300288438797, -0.07995130121707916, 0.66892009973526]","[-0.5129870176315308, 0.35407760739326477]",[],0.1,False,
7,13,9,"[-0.1569938063621521, -0.11336518824100494, 1.3090062141418457, 2.7687063217163086, -0.15588951110839844, 2.508683919906616, -1.2729219198226929, -1.819301724433899]","[-0.4014389216899872, -0.8400077819824219]",[],0.1,False,
7,13,10,"[-0.20805738866329193, 0.2545943856239319, 1.0313658714294434, 2.3330039978027344, 1.5904812812805176, 1.774195909500122, -2.6860203742980957, 2.082674980163574]","[-0.9425584077835083, 0.7663256525993347]",[],0.1,False,
7,13,11,"[-0.13710814714431763, 0.19743399322032928, 2.563894271850586, 1.7778244018554688, 2.467848777770996, 2.5079262256622314, -2.1713879108428955, 1.8990724086761475]","[0.9950935244560242, -0.49427202343940735]",[],0.1,False,
7,14,0,"[-0.02397034876048565, -0.2209489345550537, 1.4162120819091797, 3.7078187465667725, 1.0364007949829102, 0.100025475025177, 0.7611222267150879, 1.6164487600326538]","[0.6577114462852478, -0.08323018252849579]",[],0.1,False,
7,14,1,"[0.03323519974946976, 0.05734569579362869, 0.6938619613647461, 3.125487804412842, -0.5928363800048828, 1.7703988552093506, 0.13605329394340515, -0.22630886733531952]","[-0.22783000767230988, 0.5079439282417297]",[],0.1,False,
7,14,2,"[0.18309873342514038, -0.031623031944036484, -0.049224853515625, 3.153101921081543, -0.6431336402893066, -0.0858592540025711, -0.043053776025772095, -0.1546262949705124]","[-0.6336780190467834, 0.4752296805381775]",[],0.1,False,
7,14,3,"[-0.13926365971565247, -0.02329522930085659, 1.6463375091552734, 2.7301220893859863, 2.21414852142334, 2.804995059967041, -0.7629868984222412, 1.04175865650177]","[-0.5553953051567078, -0.8964920043945312]",[],0.1,False,
7,14,4,"[-0.034900158643722534, 0.1588473916053772, 2.5042543411254883, 2.8195743560791016, 0.8014860153198242, 1.4098035097122192, -2.981067657470703, -0.03888127952814102]","[-0.5084108710289001, 0.8906669616699219]",[],0.1,False,
7,14,5,"[0.07351310551166534, 0.12389034032821655, 0.37779101729393005, 2.888944625854492, 1.1489553451538086, -0.44155624508857727, -0.422389954328537, 1.3885164260864258]","[-0.22760365903377533, 0.16228032112121582]",[],0.1,False,
7,14,6,"[-0.2641051113605499, -0.08681964129209518, 0.3067617416381836, 2.9792051315307617, -2.1006298065185547, 2.1419923305511475, -1.5792629718780518, -1.5593229532241821]","[0.2511084973812103, 0.31123480200767517]",[],0.1,False,
7,14,7,"[-0.2142464816570282, -0.08449150621891022, 1.601565957069397, 2.4585180282592773, -1.6239006519317627, 1.5443466901779175, -2.4096221923828125, -0.7662867307662964]","[-0.33222466707229614, -0.6189389228820801]",[],0.1,False,
7,14,8,"[-0.12984763085842133, 0.017006071284413338, 1.419619083404541, 2.74221134185791, -0.2877316474914551, 0.618135392665863, -0.6021630764007568, 0.6827187538146973]","[0.3753490447998047, 0.3886965215206146]",[],0.1,False,
7,14,9,"[-0.1910686194896698, -0.18464888632297516, 1.5789694786071777, 2.6660284996032715, -0.35734081268310547, 2.482111692428589, -1.8240573406219482, -1.8348031044006348]","[-0.9486469030380249, 0.8546274304389954]",[],0.1,False,
7,14,10,"[-0.25437286496162415, 0.25567352771759033, 1.228041648864746, 2.088461399078369, 1.819197177886963, 1.9663814306259155, -2.7329583168029785, 2.278750419616699]","[-0.8109422922134399, 0.7781506180763245]",[],0.1,False,
7,14,11,"[-0.052970245480537415, 0.1535806655883789, 2.877208709716797, 1.8967466354370117, 2.7606754302978516, 2.504324197769165, -1.2843873500823975, 2.1477646827697754]","[-0.7058194279670715, -0.8370162844657898]",[],0.1,False,
7,15,11,"[-0.10264664888381958, 0.09675601124763489, 3.0514373779296875, 1.855844497680664, 2.8992490768432617, 2.5146422386169434, -1.800675868988037, 2.1295204162597656]",,,-1.0,True,
8,0,0,"[-0.03927891328930855, 0.08003973215818405, -1.3751983642578125, 3.9960761070251465, -1.317121982574463, 0.0, -0.1961999237537384, 0.0]","[0.7979655861854553, -0.5117602348327637]",[],0.1,False,
8,0,1,"[-0.08149673789739609, 0.05845113843679428, -0.22245407104492188, 3.9960761070251465, -0.5387601852416992, 0.0, -0.1961999237537384, 0.0]","[0.7873659729957581, 0.4458836019039154]",[],0.1,False,
8,0,2,"[0.07969854772090912, 0.07345882803201675, -1.0966033935546875, 3.9960756301879883, 0.9132676124572754, 0.0, -0.1961999237537384, 0.0]","[-0.6536940336227417, -0.6387709975242615]",[],0.1,False,
8,0,3,"[0.05056895688176155, -0.061140261590480804, -1.350412368774414, 3.9960761070251465, 0.828463077545166, 0.0, -0.1961999237537384, 0.0]","[-0.3668484389781952, 0.1817566156387329]",[],0.1,False,
8,0,4,"[-0.06725745648145676, -0.0005281669436953962, 1.006631851196289, 3.9960756301879883, -0.07723140716552734, 0.0, -0.1961999237537384, 0.0]","[0.581572413444519, -0.9605710506439209]",[],0.1,False,
8,0,5,"[0.016989724710583687, -0.029301512986421585, -1.473318099975586, 3.9960756301879883, 1.0871143341064453, 0.0, -0.1961999237537384, 0.0]","[0.3608020544052124, -0.9292845129966736]",[],0.1,False,
8,0,6,"[0.08185095340013504, 0.002018723636865616, 1.3283977508544922, 3.9960756301879883, -1.0349769592285156, 0.0, -0.1961999237537384, 0.0]","[0.5657312273979187, 0.7593313455581665]",[],0.1,False,
8,0,7,"[-0.02306746132671833, 0.022306274622678757, 0.025157928466796875, 3.9960761070251465, 0.6710934638977051, 0.0, -0.1961999237537384, 0.0]","[0.626360297203064, 0.6034875512123108]",[],0.1,False,
8,0,8,"[0.06528205424547195, -0.021955706179142, 0.033532142639160156, 3.9960761070251465, -0.4671907424926758, 0.0, -0.1961999237537384, 0.0]","[-0.47555842995643616, 0.5578230619430542]",[],0.1,False,
8,0,9,"[-0.04943258687853813, -0.0581686869263649, -0.6111962795257568, 3.9960761070251465, 0.1847672462463379, 0.0, -0.1961999237537384, 0.0]","[-0.9236906170845032, 0.6909801959991455]",[],0.1,False,
8,0,10,"[0.07804276049137115, -0.012295144610106945, 0.2746896743774414, 3.9960761070251465, -0.07842159271240234, 0.0, -0.1961999237537384, 0.0]","[0.8734466433525085, -0.8724702000617981]",[],0.1,False,
8,0,11,"[0.0008300762856379151, 0.07670336216688156, -1.263763427734375, 3.9960761070251465, 0.5586323738098145, 0.0, -0.1961999237537384, 0.0]","[-0.5322908759117126, -0.7730015516281128]",[],0.1,False,
8,1,0,"[0.03022371232509613, 0.035533323884010315, -1.3751983642578125, 3.9175961017608643, -1.317121982574463, 0.0, -1.1771994829177856, 0.0]","[-0.2576121389865875, 0.05271946266293526]",[],0.1,False,
8,1,1,"[-0.013106493279337883, 0.09731270372867584, -0.22245407104492188, 3.9175961017608643, -0.5387601852416992, 0.0, -1.1771994829177856, 0.0]","[0.0007906556711532176, -0.536772608757019]",[],0.1,False,
8,1,2,"[0.022518077865242958, 0.01815728098154068, -1.0966033935546875, 3.917595863342285, 0.9132676124572754, 0.0, -1.1771994829177856, 0.0]","[0.2668910622596741, -0.03673240542411804]",[],0.1,False,
8,1,3,"[0.018587889149785042, -0.04538773000240326, -1.350412368774414, 3.9175963401794434, 0.828463077545166, 0.0, -1.1771994829177856, 0.0]","[0.9578867554664612, 0.3534443974494934]",[],0.1,False,
8,1,4,"[-0.016386212781071663, -0.08408354967832565, 1.006631851196289, 3.917595863342285, -0.07723140716552734, 0.0, -1.1771994829177856, 0.0]","[-0.2973766624927521, -0.22116324305534363]",[],0.1,False,
8,1,5,"[0.04840601608157158, -0.11011189967393875, -1.473318099975586, 3.917595863342285, 1.0871143341064453, 0.0, -1.1771994829177856, 0.0]","[0.9587981104850769, 0.06691671162843704]",[],0.1,False,
8,1,6,"[0.13072872161865234, 0.06791473925113678, 1.3283977508544922, 3.917595863342285, -1.0349769592285156, 0.0, -1.1771994829177856, 0.0]","[-0.1466539353132248, -0.7119252681732178]",[],0.1,False,
8,1,7,"[0.03156232461333275, 0.07486777752637863, 0.025157928466796875, 3.9175963401794434, 0.6710934638977051, 0.0, -1.1771994829177856, 0.0]","[-0.7728453278541565, -0.36732545495033264]",[],0.1,False,
8,1,8,"[0.02371530421078205, 0.02658545784652233, 0.033532142639160156, 3.9175961017608643, -0.4671907424926758, 0.0, -1.1771994829177856, 0.0]","[-0.4300675094127655, 0.44288232922554016]",[],0.1,False,
8,1,9,"[-0.12918420135974884, 0.0023263534530997276, -0.6111962795257568, 3.9175961017608643, 0.1847672462463379, 0.0, -1.1771994829177856, 0.0]","[-0.02692386880517006, -0.5703011751174927]",[],0.1,False,
8,1,10,"[0.15350912511348724, -0.08780688792467117, 0.2746896743774414, 3.9175963401794434, -0.07842159271240234, 0.0, -1.1771994829177856, 0.0]","[0.0377175435423851, -0.4344208836555481]",[],0.1,False,
8,1,11,"[-0.0453885942697525, 0.009267394430935383, -1.263763427734375, 3.9175963401794434, 0.5586323738098145, 0.0, -1.1771994829177856, 0.0]","[-0.013136087916791439, 0.13972574472427368]",[],0.1,False,
8,2,0,"[0.007766693830490112, 0.040148913860321045, -1.3751983642578125, 3.741016387939453, -1.317121982574463, 0.0, -2.1581990718841553, 0.0]","[0.9199932813644409, -0.11307336390018463]",[],0.1,False,
8,2,1,"[-0.013111531734466553, 0.05060688778758049, -0.22245407104492188, 3.741016387939453, -0.5387601852416992, 0.0, -2.1581990718841553, 0.0]","[0.9882476329803467, -0.06256430596113205]",[],0.1,False,
8,2,2,"[0.04577234759926796, 0.014821125194430351, -1.0966033935546875, 3.741016387939453, 0.9132676124572754, 0.0, -2.1581990718841553, 0.0]","[-0.14871938526630402, -0.5779381990432739]",[],0.1,False,
8,2,3,"[0.10181314498186111, -0.014300240203738213, -1.350412368774414, 3.741016387939453, 0.828463077545166, 0.0, -2.1581990718841553, 0.0]","[0.8694471120834351, -0.6813747882843018]",[],0.1,False,
8,2,4,"[-0.042144641280174255, -0.10338728874921799, 1.006631851196289, 3.741016387939453, -0.07723140716552734, 0.0, -2.1581990718841553, 0.0]","[0.1162545382976532, 0.08796636015176773]",[],0.1,False,
8,2,5,"[0.13119392096996307, -0.10397890955209732, -1.473318099975586, 3.741016387939453, 1.0871143341064453, 0.0, -2.1581990718841553, 0.0]","[-0.9222142100334167, 0.1286098062992096]",[],0.1,False,
8,2,6,"[0.11818808317184448, 0.006276422180235386, 1.3283977508544922, 3.741016387939453, -1.0349769592285156, 0.0, -2.1581990718841553, 0.0]","[-0.8399698138237, -0.4401824176311493]",[],0.1,False,
8,2,7,"[-0.03569347783923149, 0.042818665504455566, 0.025157928466796875, 3.741016387939453, 0.6710934638977051, 0.0, -2.1581990718841553, 0.0]","[-0.8257530331611633, -0.13964974880218506]",[],0.1,False,
8,2,8,"[-0.013941502198576927, 0.0650346502661705, 0.033532142639160156, 3.741016387939453, -0.4671907424926758, 0.0, -2.1581990718841553, 0.0]","[0.6304385662078857, 0.9875222444534302]",[],0.1,False,
8,2,9,"[-0.13192422688007355, -0.04697386547923088, -0.6111962795257568, 3.741016387939453, 0.1847672462463379, 0.0, -2.1581990718841553, 0.0]","[-0.4634593725204468, -0.42986080050468445]",[],0.1,False,
8,2,10,"[0.15644213557243347, -0.12505994737148285, 0.2746896743774414, 3.741016387939453, -0.07842159271240234, 0.0, -2.1581990718841553, 0.0]","[0.4852098226547241, -0.5810158848762512]",[],0.1,False,
8,2,11,"[-0.046579960733652115, 0.021441901102662086, -1.263763427734375, 3.741016387939453, 0.5586323738098145, 0.0, -2.1581990718841553, 0.0]","[0.49654293060302734, -0.7709586024284363]",[],0.1,False,
8,3,0,"[0.08786104619503021, 0.030141664668917656, -1.3751983642578125, 3.466336488723755, -1.317121982574463, 0.0, -3.1391985416412354, 0.0]","[-0.9471724033355713, -0.11284417659044266]",[],0.1,False,
8,3,1,"[0.07294155657291412, 0.04486265033483505, -0.22245407104492188, 3.466336488723755, -0.5387601852416992, 0.0, -3.1391985416412354, 0.0]","[-0.9410887360572815, -0.5131252408027649]",[],0.1,False,
8,3,2,"[0.032453279942274094, -0.035479430109262466, -1.0966033935546875, 3.466336250305176, 0.9132676124572754, 0.0, -3.1391985416412354, 0.0]","[0.8782348036766052, 0.8559532165527344]",[],0.1,False,
8,3,3,"[0.17710134387016296, -0.07268210500478745, -1.350412368774414, 3.466336727142334, 0.828463077545166, 0.0, -3.1391985416412354, 0.0]","[-0.8246511220932007, -0.16950494050979614]",[],0.1,False,
8,3,4,"[-0.03208474814891815, -0.09571957588195801, 1.006631851196289, 3.466336250305176, -0.07723140716552734, 0.0, -3.1391985416412354, 0.0]","[-0.70234614610672, -0.6115350127220154]",[],0.1,False,
8,3,5,"[0.05142582207918167, -0.09329338371753693, -1.473318099975586, 3.466336250305176, 1.0871143341064453, 0.0, -3.1391985416412354, 0.0]","[0.20560400187969208, 0.42802876234054565]",[],0.1,False,
8,3,6,"[0.04503575712442398, -0.03181339055299759, 1.3283977508544922, 3.466336250305176, -1.0349769592285156, 0.0, -3.1391985416412354, 0.0]","[0.2894395589828491, -0.26013103127479553]",[],0.1,False,
8,3,7,"[-0.10743682086467743, 0.030329391360282898, 0.025157928466796875, 3.466336727142334, 0.6710934638977051, 0.0, -3.1391985416412354, 0.0]","[0.5519682765007019, 0.9910985231399536]",[],0.1,False,
8,3,8,"[0.04056257754564285, 0.15081053972244263, 0.033532142639160156, 3.466336488723755, -0.4671907424926758, 0.0, -3.1391985416412354, 0.0]","[0.6615824103355408, 0.8193164467811584]",[],0.1,False,
8,3,9,"[-0.17195051908493042, -0.08378206938505173, -0.6111962795257568, 3.466336488723755, 0.1847672462463379, 0.0, -3.1391985416412354, 0.0]","[0.19292980432510376, 0.47156721353530884]",[],0.1,False,
8,3,10,"[0.19706100225448608, -0.174809992313385, 0.2595558166503906, 3.5535731315612793, -0.0865182876586914, -0.19627444446086884, -0.04212665557861328, 0.10911914706230164]","[-0.6991514563560486, -0.5936484336853027]",[],0.1,False,
8,3,11,"[-0.0029816515743732452, -0.04561807960271835, -1.263763427734375, 3.466336727142334, 0.5586323738098145, 0.0, -3.1391985416412354, 0.0]","[0.5088624358177185, 0.8836126327514648]",[],0.1,False,
8,4,0,"[0.005320672877132893, 0.020545925945043564, -1.3751983642578125, 3.0935568809509277, -1.317121982574463, 0.0, -4.1201982498168945, 0.0]","[0.9400889277458191, -0.8218324184417725]",[],0.1,False,
8,4,1,"[-0.009297892451286316, 0.000531582219991833, -0.22245407104492188, 3.0935568809509277, -0.5387601852416992, 0.0, -4.1201982498168945, 0.0]","[0.6529532670974731, -0.0011828542919829488]",[],0.1,False,
8,4,2,"[0.10921936482191086, 0.03853535279631615, -1.0966033935546875, 3.0935564041137695, 0.9132676124572754, 0.0, -4.1201982498168945, 0.0]","[-0.535445511341095, -0.3726218044757843]",[],0.1,False,
8,4,3,"[0.10605071485042572, -0.08708741515874863, -1.350412368774414, 3.0935568809509277, 0.828463077545166, 0.0, -4.1201982498168945, 0.0]","[0.2365713119506836, -0.8490505218505859]",[],0.1,False,
8,4,4,"[-0.0927501693367958, -0.14864416420459747, 1.006631851196289, 3.0935564041137695, -0.07723140716552734, 0.0, -4.1201982498168945, 0.0]","[-0.8245958685874939, 0.36484745144844055]",[],0.1,False,
8,4,5,"[0.06912838667631149, -0.0560549795627594, -1.473318099975586, 3.0935564041137695, 1.0871143341064453, 0.0, -4.1201982498168945, 0.0]","[-0.6569526791572571, -0.4601946473121643]",[],0.1,False,
8,4,6,"[0.07011865824460983, -0.05457274988293648, 1.3283977508544922, 3.0935564041137695, -1.0349769592285156, 0.0, -4.1201982498168945, 0.0]","[0.3556577265262604, -0.9506338834762573]",[],0.1,False,
8,4,7,"[-0.05969046428799629, 0.11640166491270065, 0.025157928466796875, 3.0935568809509277, 0.6710934638977051, 0.0, -4.1201982498168945, 0.0]","[-0.8360283970832825, 0.8103456497192383]",[],0.1,False,
8,4,8,"[0.0973813384771347, 0.22072122991085052, -0.0037508010864257812, 3.527538537979126, -0.3123602867126465, -0.10969900339841843, -0.5288461446762085, 1.0437946319580078]","[-0.7961439490318298, 0.19706173241138458]",[],0.1,False,
8,4,9,"[-0.15520384907722473, -0.04332509636878967, -0.46161502599716187, 3.360644817352295, 0.09812307357788086, 1.4947614669799805, -1.454721212387085, -0.8662934899330139]","[-0.5874066352844238, 0.775722324848175]",[],0.1,False,
8,4,10,"[0.1368204802274704, -0.2234501838684082, 0.2376556396484375, 3.506964683532715, -0.07886981964111328, -0.310066282749176, -0.3759479224681854, -0.0733242928981781]","[0.8667830228805542, 0.7565757632255554]",[],0.1,False,
8,4,11,"[0.04090182110667229, 0.031716108322143555, -1.263763427734375, 3.0935568809509277, 0.5586323738098145, 0.0, -4.1201982498168945, 0.0]","[-0.6905972361564636, 0.7468559741973877]",[],0.1,False,
8,5,0,"[0.0869717076420784, -0.05128946155309677, -1.3751983642578125, 2.6226773262023926, -1.317121982574463, 0.0, -5.101197719573975, 0.0]","[0.5147551894187927, 0.5573388338088989]",[],0.1,False,
8,5,1,"[0.047663651406764984, 0.00017288050730712712, -0.18618297576904297, 2.9956648349761963, -0.5420041084289551, 0.42530545592308044, 0.04067838191986084, -0.045266035944223404]","[0.2739241123199463, 0.41820746660232544]",[],0.1,False,
8,5,2,"[0.06261426210403442, 0.006236822810024023, -1.1253681182861328, 2.8649654388427734, 0.9148259162902832, -0.5753061175346375, -0.07270528376102448, 0.01714523881673813]","[-0.25181442499160767, 0.7525197863578796]",[],0.1,False,
8,5,3,"[0.12568680942058563, -0.16025598347187042, -1.3721418380737305, 3.157160758972168, 0.7529964447021484, 0.16538821160793304, -0.0986136794090271, -0.41137635707855225]","[-0.705081045627594, 0.18496952950954437]",[],0.1,False,
8,5,4,"[-0.1631750464439392, -0.1169317290186882, 1.0853757858276367, 2.871500015258789, -0.10685491561889648, 1.3128046989440918, -0.9538412094116211, -0.4921240508556366]","[-0.6766648292541504, 0.4969490170478821]",[],0.1,False,
8,5,5,"[0.012110111303627491, -0.09624382853507996, -1.5158485174179077, 3.211348533630371, 1.053962230682373, -0.3859385848045349, -0.00972813367843628, -0.0011876020580530167]","[0.3794877529144287, -0.5170924663543701]",[],0.1,False,
8,5,6,"[0.10031633824110031, -0.13700221478939056, 1.3533248901367188, 3.129335403442383, -1.1479015350341797, 0.2919318675994873, -0.247364342212677, -1.066441297531128]","[0.730152428150177, 0.21624571084976196]",[],0.1,False,
8,5,7,"[-0.13148216903209686, 0.18595029413700104, 0.11893120408058167, 2.999889373779297, 0.7544655799865723, 1.1228917837142944, -0.6156289577484131, 0.7296266555786133]","[0.7847766280174255, -0.43831542134284973]",[],0.1,False,
8,5,8,"[0.029780587181448936, 0.23712536692619324, -0.02217578887939453, 3.4767258167266846, -0.17758989334106445, -0.18404076993465424, -0.7318387031555176, 1.3848013877868652]","[0.5470532774925232, -0.4919384717941284]",[],0.1,False,
8,5,9,"[-0.20465430617332458, 0.023817215114831924, -0.245500847697258, 3.3757457733154297, 0.012393951416015625, 1.865585207939148, -0.7624196410179138, -0.8640227913856506]","[0.2961290180683136, 0.15670251846313477]",[],0.1,False,
8,5,10,"[0.21097424626350403, -0.16146071255207062, 0.17059803009033203, 3.5214004516601562, -0.12633943557739258, -0.5531775951385498, -0.3943762183189392, -0.365733802318573]","[-0.9168504476547241, 0.6619238257408142]",[],0.1,False,
8,5,11,"[-0.019878875464200974, 0.09616458415985107, -1.2188282012939453, 2.9787421226501465, 0.6397089958190918, 0.7241702079772949, -0.2551925480365753, 1.1524317264556885]","[-0.8372562527656555, -0.033434078097343445]",[],0.1,False,
8,6,0,"[0.13167037069797516, -0.003099815919995308, -1.4528236389160156, 2.7043449878692627, -1.292999505996704, -0.623350977897644, -0.16676853597164154, 0.30704301595687866]","[-0.04992954060435295, -0.6676161289215088]",[],0.1,False,
8,6,1,"[0.0716511458158493, 0.03649906441569328, -0.1563262939453125, 3.0531766414642334, -0.5429830551147461, 0.3235602378845215, 0.04845905303955078, -0.021472934633493423]","[-0.5438498258590698, -0.9626179337501526]",[],0.1,False,
8,6,2,"[0.04075318202376366, 0.07179459184408188, -1.1830768585205078, 2.812994956970215, 0.9169726371765137, -0.5958138108253479, -0.4401516914367676, 0.057896532118320465]","[0.09227731078863144, -0.8796723484992981]",[],0.1,False,
8,6,3,"[0.06548228114843369, -0.14330792427062988, -1.3693561553955078, 3.182258129119873, 0.6845498085021973, 0.06581123173236847, -0.18373887240886688, -0.6394842863082886]","[0.857175350189209, 0.33209413290023804]",[],0.1,False,
8,6,4,"[-0.21986615657806396, -0.07344429939985275, 1.224684238433838, 2.74652099609375, -0.16038131713867188, 1.5728213787078857, -1.0732753276824951, -0.6126697063446045]","[0.4647473692893982, -0.8376019597053528]",[],0.1,False,
8,6,5,"[0.04507153108716011, -0.14097067713737488, -1.5620149374008179, 3.284815788269043, 1.024543285369873, -0.42285653948783875, -0.08825822174549103, -0.16651016473770142]","[-0.473795086145401, -0.6537714600563049]",[],0.1,False,
8,6,6,"[0.16298867762088776, -0.11876348406076431, 1.2955255508422852, 3.3636131286621094, -1.3276231288909912, 0.11044943332672119, -0.2524094581604004, -1.1502145528793335]","[-0.07451461255550385, -0.5690999031066895]",[],0.1,False,
8,6,7,"[-0.06455494463443756, 0.1481136530637741, 0.2312203198671341, 2.8794665336608887, 0.8274288177490234, 1.1228917837142944, -1.5966284275054932, 0.7296266555786133]","[0.139685720205307, -0.6320897340774536]",[],0.1,False,
8,6,8,"[0.07649222016334534, 0.1956096738576889, -0.040581703186035156, 3.344682216644287, -0.039109230041503906, -0.18404076993465424, -1.7128381729125977, 1.3848013877868652]","[-0.7723742723464966, 0.3911629915237427]",[],0.1,False,
8,6,9,"[-0.17900580167770386, 0.03666644170880318, -0.057242441922426224, 3.2465505599975586, -0.07462024688720703, 1.9504122734069824, -1.4479789733886719, -0.8950278162956238]","[0.9986086487770081, 0.6524151563644409]",[],0.1,False,
8,6,10,"[0.13349319994449615, -0.10433375835418701, 0.1152801513671875, 3.423102855682373, -0.16291284561157227, -0.5531775951385498, -1.375375747680664, -0.365733802318573]","[0.5215102434158325, -0.14042623341083527]",[],0.1,False,
8,6,11,"[-0.09243042767047882, 0.0921798124909401, -1.1147022247314453, 3.160083293914795, 0.8001241683959961, 0.7805565595626831, -0.3796061873435974, 1.232163429260254]","[0.4524684250354767, -0.9833285212516785]",[],0.1,False,
8,7,0,"[0.1272292584180832, -0.060828909277915955, -1.5151557922363281, 2.6288082599639893, -1.2622947692871094, -0.623350977897644, -1.1477680206298828, 0.30704301595687866]","[-0.6906350255012512, 0.42225295305252075]",[],0.1,False,
8,7,1,"[0.0239024106413126, -0.0472051203250885, -0.12396812438964844, 2.9991626739501953, -0.5451312065124512, 0.3235602378845215, -0.9325405359268188, -0.021472934633493423]","[-0.4724107086658478, 0.459016352891922]",[],0.1,False,
8,7,2,"[0.048705972731113434, -0.004835082683712244, -1.2580451965332031, 2.8946800231933594, 0.9337234497070312, -0.6994938850402832, -0.06697539985179901, 0.1389256715774536]","[-0.5156809687614441, 0.03217952698469162]",[],0.1,False,
8,7,3,"[0.13959302008152008, -0.11587591469287872, -1.3627758026123047, 3.1050243377685547, 0.6206011772155762, 0.06581123173236847, -1.164738416671753, -0.6394842863082886]","[-0.4655885398387909, -0.6284334063529968]",[],0.1,False,
8,7,4,"[-0.1817333698272705, -0.14545287191867828, 1.4266624450683594, 2.711611747741699, -0.24626779556274414, 1.8388274908065796, -0.9710151553153992, -0.7539400458335876]","[-0.09562399983406067, 0.7063175439834595]",[],0.1,False,
8,7,5,"[0.004182911477982998, -0.19712330400943756, -1.6154072284698486, 3.590926170349121, 0.8802804946899414, -0.3988457918167114, -0.14548684656620026, -0.3408413827419281]","[-0.5636451840400696, 0.5167352557182312]",[],0.1,False,
8,7,6,"[0.15646597743034363, -0.16725492477416992, 1.3046064376831055, 3.2896108627319336, -1.4504592418670654, 0.09084106981754303, -1.1324429512023926, -1.228440284729004]","[0.8004629015922546, -0.008954854682087898]",[],0.1,False,
